longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
-118.36,33.95,26.0,3231.0,1089.0,3193.0,1020.0,26535.000000000004,177200.0,<1H OCEAN
-119.69,36.79,13.0,1736.0,313.0,993.0,314.0,37697.0,83600.0,INLAND
-120.01,39.26,26.0,1930.0,391.0,307.0,138.0,26023.0,139300.0,INLAND
-118.93,36.19,30.0,2685.0,546.0,951.0,523.0,26184.0,113900.0,INLAND
-117.22,32.73,38.0,3966.0,768.0,1640.0,729.0,38409.0,291400.0,NEAR OCEAN
-122.43,37.73,52.0,1386.0,276.0,729.0,274.0,36694.0,275500.0,NEAR BAY
-117.79,34.1,26.0,1664.0,344.0,1024.0,339.0,35192.0,190500.0,INLAND
-121.79,37.31,22.0,2199.0,361.0,1270.0,386.0,51148.99999999999,235700.0,<1H OCEAN
-117.13,33.14,16.0,1649.0,278.0,993.0,277.0,48526.0,170700.0,<1H OCEAN
-119.72,34.41,35.0,871.0,145.0,354.0,154.0,43214.0,341800.0,NEAR OCEAN
-117.04,32.71,28.0,5274.0,991.0,3727.0,961.0,35700.0,109800.0,NEAR OCEAN
-116.93,32.81,18.0,2447.0,466.0,1573.0,472.0,26429.0,125400.0,<1H OCEAN
-116.96,32.9,16.0,3047.0,495.0,1507.0,499.0,53008.0,186500.0,<1H OCEAN
-122.21,37.52,18.0,2962.0,945.0,1639.0,851.0,27399.0,87500.0,NEAR BAY
-122.38,37.59,44.0,2089.0,348.0,837.0,317.0,46628.0,459200.0,NEAR OCEAN
-118.49,34.2,35.0,1109.0,206.0,515.0,202.0,52118.0,215800.0,<1H OCEAN
-120.45,34.96,26.0,1949.0,396.0,1575.0,377.0,28750.0,121400.0,<1H OCEAN
-117.24,34.13,24.0,1203.0,310.0,594.0,187.0,11521.999999999998,87500.0,INLAND
-118.46,34.0,39.0,614.0,174.0,538.0,159.0,23542.0,235700.0,<1H OCEAN
-118.1,33.93,36.0,1124.0,217.0,707.0,234.0,43750.0,174500.0,<1H OCEAN
-121.88,37.64,20.0,1309.0,184.0,514.0,172.0,109506.0,475800.0,INLAND
-117.28,33.1,13.0,2644.0,422.0,1197.0,399.0,65338.0,267900.0,NEAR OCEAN
-118.19,34.65,33.0,1781.0,326.0,913.0,314.0,39963.0,126800.0,INLAND
-121.48,38.56,52.0,814.0,216.0,327.0,181.0,28542.0,125000.0,INLAND
-122.23,40.17,21.0,1401.0,331.0,651.0,299.0,22250.0,64700.0,INLAND
-117.18,34.05,29.0,3436.0,731.0,1323.0,676.0,24943.0,122300.0,INLAND
-122.42,37.65,39.0,4402.0,894.0,2941.0,887.0,38565.0,239800.0,NEAR OCEAN
-118.57,34.2,36.0,2559.0,469.0,1358.0,445.0,45568.0,201500.0,<1H OCEAN
-118.12,33.94,35.0,1813.0,313.0,825.0,316.0,52485.0,323800.0,<1H OCEAN
-117.94,33.78,11.0,2880.0,745.0,1806.0,722.0,38056.0,171100.0,<1H OCEAN
-122.18,37.74,35.0,504.0,126.0,323.0,109.0,18438.0,90500.0,NEAR BAY
-120.47,34.65,32.0,2193.0,430.0,1074.0,377.0,23333.0,130200.0,NEAR OCEAN
-118.2,34.05,40.0,1082.0,318.0,1085.0,273.0,17054.0,117200.0,<1H OCEAN
-115.5,32.75,13.0,330.0,72.0,822.0,64.0,34107.0,142500.0,INLAND
-116.99,32.7,15.0,3660.0,622.0,2629.0,612.0,40444.00000000001,150100.0,NEAR OCEAN
-120.68,35.29,37.0,1354.0,293.0,753.0,290.0,32500.0,225000.0,NEAR OCEAN
-122.18,37.76,50.0,1187.0,261.0,907.0,246.0,19479.0,89500.0,NEAR BAY
-122.09,37.71,35.0,2663.0,387.0,1086.0,367.0,51498.0,266400.0,NEAR BAY
-118.17,33.92,43.0,2099.0,398.0,1276.0,387.0,31528.0,166800.0,<1H OCEAN
-118.23,34.24,31.0,3857.0,607.0,1695.0,572.0,76420.0,396400.0,<1H OCEAN
-119.05,36.09,9.0,3297.0,568.0,1749.0,568.0,40217.0,99200.0,INLAND
-118.09,33.84,23.0,4412.0,910.0,2380.0,825.0,45400.0,213100.0,<1H OCEAN
-121.97,37.25,32.0,2892.0,496.0,1193.0,492.0,61310.0,367800.0,<1H OCEAN
-117.9,33.72,33.0,2613.0,562.0,3150.0,543.0,43899.0,180700.0,<1H OCEAN
-120.15,39.17,32.0,1684.0,359.0,454.0,209.0,29125.0,145800.0,INLAND
-121.36,38.39,10.0,5121.0,763.0,2568.0,758.0,52447.0,148100.0,INLAND
-122.11,37.67,32.0,3028.0,811.0,2037.0,703.0,30644.999999999996,165400.0,NEAR BAY
-122.2,37.84,30.0,2211.0,346.0,844.0,343.0,60666.0,311500.0,NEAR BAY
-118.33,33.89,42.0,1816.0,338.0,897.0,306.0,51874.0,230800.0,<1H OCEAN
-119.22,34.34,29.0,3128.0,672.0,1815.0,648.0,29821.0,175700.0,NEAR OCEAN
-118.19,33.98,36.0,4179.0,,4582.0,1196.0,20087.0,172100.0,<1H OCEAN
-118.28,34.07,41.0,1072.0,331.0,1111.0,314.0,19233.0,207100.0,<1H OCEAN
-119.23,35.74,16.0,2275.0,659.0,1914.0,614.0,20330.0,68400.0,INLAND
-116.98,32.86,16.0,7718.0,1423.0,4383.0,1394.0,40693.0,146400.0,<1H OCEAN
-121.65,39.32,40.0,812.0,154.0,374.0,142.0,27891.0,73500.0,INLAND
-118.43,34.18,22.0,2052.0,568.0,1254.0,572.0,26364.0,271100.0,<1H OCEAN
-121.37,38.56,19.0,6308.0,1167.0,3012.0,1112.0,29464.0,113500.0,INLAND
-117.82,33.68,4.0,1346.0,213.0,603.0,219.0,87974.0,360600.0,<1H OCEAN
-122.14,37.69,38.0,1571.0,317.0,874.0,301.0,44659.00000000001,189100.0,NEAR BAY
-118.19,33.91,33.0,915.0,225.0,826.0,212.0,27708.0,117400.0,<1H OCEAN
-122.17,37.77,31.0,2424.0,533.0,1360.0,452.0,18710.0,90700.0,NEAR BAY
-122.42,37.63,46.0,1811.0,337.0,796.0,333.0,34300.0,292900.0,NEAR OCEAN
-117.1,32.67,26.0,2629.0,763.0,2721.0,767.0,20982.0,109100.0,NEAR OCEAN
-122.49,37.63,34.0,696.0,145.0,398.0,162.0,35250.0,254100.0,NEAR OCEAN
-122.39,37.58,36.0,6026.0,852.0,2314.0,892.0,78997.0,500001.0,NEAR OCEAN
-118.01,33.87,25.0,6348.0,1615.0,4188.0,1497.0,31389.999999999996,185700.0,<1H OCEAN
-117.27,33.77,16.0,2876.0,576.0,1859.0,545.0,20878.0,101300.0,<1H OCEAN
-118.51,34.22,36.0,2794.0,523.0,1334.0,472.0,43461.99999999999,222100.0,<1H OCEAN
-117.69,34.09,28.0,1437.0,295.0,724.0,262.0,27250.0,140200.0,INLAND
-116.99,32.85,32.0,5211.0,949.0,3025.0,948.0,40931.0,134200.0,<1H OCEAN
-117.88,33.7,18.0,2135.0,373.0,1464.0,405.0,54836.0,225800.0,<1H OCEAN
-122.04,37.85,27.0,6039.0,780.0,2181.0,761.0,95862.0,469400.0,NEAR BAY
-120.18,34.75,17.0,2074.0,382.0,1035.0,359.0,37958.0,400000.0,<1H OCEAN
-118.23,34.11,35.0,4148.0,971.0,3220.0,892.0,33389.0,187100.0,<1H OCEAN
-122.5,37.75,44.0,1819.0,,1137.0,354.0,34919.0,271800.0,NEAR OCEAN
-121.94,37.29,20.0,710.0,188.0,363.0,176.0,40961.99999999999,214100.0,<1H OCEAN
-122.24,37.86,52.0,1668.0,225.0,517.0,214.0,78521.0,500001.0,NEAR BAY
-118.3,34.1,38.0,2067.0,914.0,2717.0,853.0,17641.0,250000.0,<1H OCEAN
-122.65,38.01,40.0,1428.0,280.0,708.0,255.0,50766.0,305400.0,NEAR OCEAN
-118.43,34.03,36.0,1552.0,388.0,867.0,352.0,36467.0,346700.0,<1H OCEAN
-117.02,36.4,19.0,619.0,239.0,490.0,164.0,21000.0,14999.0,INLAND
-118.34,34.05,50.0,2009.0,419.0,1130.0,402.0,31944.0,213500.0,<1H OCEAN
-122.29,37.55,27.0,3789.0,874.0,2243.0,866.0,43900.0,270100.0,NEAR OCEAN
-121.92,36.57,42.0,3944.0,738.0,1374.0,598.0,41740.00000000001,394400.0,NEAR OCEAN
-122.52,37.95,33.0,4448.0,631.0,1675.0,628.0,78904.0,468800.0,NEAR BAY
-122.05,37.36,29.0,1733.0,255.0,679.0,278.0,75337.0,406800.0,<1H OCEAN
-119.72,36.8,23.0,2128.0,442.0,1047.0,450.0,26250.0,71500.0,INLAND
-117.26,34.48,6.0,4632.0,753.0,1851.0,694.0,41933.0,163100.0,INLAND
-117.17,32.69,40.0,2236.0,331.0,767.0,316.0,53177.0,500001.0,NEAR OCEAN
-118.31,34.22,27.0,7714.0,1132.0,3199.0,1100.0,71262.0,446200.0,<1H OCEAN
-116.85,34.98,26.0,3606.0,792.0,1683.0,608.0,26587.0,57400.0,INLAND
-122.02,37.31,35.0,2355.0,384.0,1248.0,378.0,59714.0,332500.0,<1H OCEAN
-118.13,34.21,36.0,1449.0,235.0,621.0,210.0,61824.0,274100.0,INLAND
-119.75,36.78,28.0,3257.0,752.0,1981.0,712.0,22930.0,71700.0,INLAND
-121.89,37.29,36.0,2959.0,529.0,1125.0,520.0,42614.0,268800.0,<1H OCEAN
-117.03,32.8,19.0,3866.0,775.0,1554.0,703.0,43281.0,220000.0,<1H OCEAN
-122.09,37.68,41.0,1382.0,353.0,704.0,314.0,35114.0,197500.0,NEAR BAY
-118.08,33.81,20.0,6295.0,937.0,2292.0,874.0,76084.0,402500.0,<1H OCEAN
-117.92,33.68,28.0,3397.0,597.0,1397.0,560.0,48125.0,244600.0,<1H OCEAN
-118.18,34.03,39.0,609.0,145.0,690.0,134.0,29167.0,145800.0,<1H OCEAN
-121.46,38.7,32.0,965.0,183.0,568.0,188.0,38611.0,93900.0,INLAND
-119.78,36.76,50.0,1343.0,322.0,1063.0,342.0,17500.0,49800.0,INLAND
-117.69,33.6,12.0,3258.0,421.0,1464.0,435.0,65413.0,332000.0,<1H OCEAN
-117.48,34.09,32.0,1650.0,328.0,1124.0,290.0,31838.000000000004,98600.0,INLAND
-121.89,37.67,20.0,2948.0,471.0,1181.0,474.0,60603.99999999999,247900.0,INLAND
-118.39,34.05,47.0,1621.0,314.0,724.0,311.0,57509.0,474100.0,<1H OCEAN
-120.2,37.8,30.0,1189.0,255.0,446.0,165.0,34838.0,112500.0,INLAND
-117.3,34.12,50.0,1629.0,437.0,1581.0,394.0,22019.000000000004,63500.0,INLAND
-117.57,34.13,5.0,6135.0,879.0,2795.0,781.0,59368.99999999999,225200.0,INLAND
-121.62,39.16,16.0,2037.0,464.0,1267.0,451.0,24556.0,97100.0,INLAND
-121.65,36.66,42.0,4261.0,840.0,2013.0,801.0,35288.0,221000.0,<1H OCEAN
-118.03,34.05,36.0,1359.0,317.0,1557.0,370.0,27955.0,157500.0,<1H OCEAN
-116.46,33.79,10.0,6960.0,1487.0,1130.0,661.0,21410.999999999996,136400.0,INLAND
-121.14,37.52,37.0,1358.0,231.0,586.0,214.0,31645.0,170800.0,INLAND
-119.68,34.44,23.0,2600.0,398.0,917.0,374.0,87394.0,500001.0,<1H OCEAN
-121.55,39.51,50.0,1050.0,288.0,485.0,260.0,11607.0,51700.0,INLAND
-116.99,32.72,15.0,825.0,130.0,334.0,131.0,40391.0,169500.0,<1H OCEAN
-122.19,37.71,36.0,361.0,69.0,158.0,58.0,55461.0,262500.0,NEAR BAY
-122.16,37.7,36.0,2239.0,391.0,1203.0,379.0,50043.0,190400.0,NEAR BAY
-121.83,37.24,23.0,2543.0,388.0,1297.0,385.0,59164.0,237400.0,<1H OCEAN
-122.78,39.05,15.0,1601.0,323.0,661.0,269.0,26181.0,108900.0,INLAND
-118.45,34.28,36.0,2602.0,638.0,2780.0,620.0,27155.0,149800.0,<1H OCEAN
-121.92,36.95,29.0,3457.0,699.0,1327.0,563.0,36597.0,252300.0,NEAR OCEAN
-118.1,33.91,36.0,726.0,,490.0,130.0,36389.0,167600.0,<1H OCEAN
-121.37,38.58,37.0,2839.0,390.0,1006.0,400.0,73343.0,280400.0,INLAND
-118.21,34.04,47.0,1325.0,393.0,1557.0,352.0,28000.0,148400.0,<1H OCEAN
-120.97,37.69,14.0,5514.0,909.0,2819.0,970.0,38598.0,174400.0,INLAND
-118.03,33.9,36.0,1143.0,193.0,826.0,188.0,53183.99999999999,171100.0,<1H OCEAN
-119.55,36.69,21.0,1551.0,423.0,1519.0,406.0,17132.0,55900.0,INLAND
-117.88,33.88,15.0,957.0,360.0,615.0,370.0,30263.0,162500.0,<1H OCEAN
-122.45,37.74,46.0,6429.0,1093.0,2535.0,1109.0,50887.0,335100.0,NEAR BAY
-117.99,33.72,17.0,2801.0,649.0,1473.0,535.0,42875.0,134800.0,<1H OCEAN
-119.81,36.76,48.0,2059.0,388.0,834.0,405.0,29306.0,67900.0,INLAND
-122.58,38.46,15.0,2936.0,517.0,1182.0,501.0,33981.0,246900.0,<1H OCEAN
-117.93,33.93,25.0,2431.0,534.0,1702.0,523.0,37933.0,184400.0,<1H OCEAN
-117.72,34.05,31.0,2220.0,526.0,1662.0,472.0,27321.0,104300.0,INLAND
-121.48,38.57,38.0,1145.0,324.0,596.0,288.0,17800.0,114300.0,INLAND
-121.48,38.58,52.0,2501.0,757.0,1081.0,708.0,15872.0,157500.0,INLAND
-122.08,37.9,29.0,4133.0,770.0,1691.0,744.0,51097.0,288000.0,NEAR BAY
-121.8,38.01,37.0,3058.0,567.0,1351.0,523.0,35179.0,130800.0,INLAND
-122.49,37.85,38.0,240.0,29.0,63.0,34.0,122547.0,500001.0,NEAR BAY
-119.03,36.13,24.0,2259.0,408.0,1169.0,395.0,17106.0,95500.0,INLAND
-122.22,37.48,34.0,1541.0,584.0,1564.0,558.0,25600.0,250000.0,NEAR OCEAN
-122.71,38.43,52.0,1439.0,325.0,738.0,316.0,22262.0,129900.0,<1H OCEAN
-122.58,38.59,33.0,1239.0,262.0,539.0,246.0,35208.0,195800.0,INLAND
-121.99,37.54,18.0,3584.0,715.0,1673.0,661.0,39444.0,240100.0,<1H OCEAN
-118.18,33.78,52.0,1180.0,381.0,1046.0,332.0,15603.0,162500.0,NEAR OCEAN
-118.45,34.25,34.0,2094.0,380.0,1207.0,380.0,52801.0,212300.0,<1H OCEAN
-118.25,33.98,37.0,1045.0,361.0,1666.0,337.0,17929.0,97200.0,<1H OCEAN
-122.32,37.93,40.0,1141.0,213.0,434.0,196.0,39464.0,186900.0,NEAR BAY
-121.13,36.2,16.0,1868.0,443.0,1323.0,436.0,29559.000000000004,163200.0,<1H OCEAN
-122.42,37.77,52.0,1086.0,349.0,589.0,361.0,25186.0,250000.0,NEAR BAY
-118.43,34.26,30.0,1246.0,373.0,1990.0,369.0,35104.0,140900.0,<1H OCEAN
-119.79,36.8,27.0,2462.0,484.0,852.0,449.0,33200.0,124700.0,INLAND
-117.89,33.76,34.0,1050.0,210.0,723.0,201.0,48000.0,192700.0,<1H OCEAN
-120.4,38.0,17.0,2098.0,370.0,912.0,354.0,26544.0,112600.0,INLAND
-118.35,33.92,24.0,2728.0,845.0,2023.0,773.0,27500.0,239700.0,<1H OCEAN
-120.85,37.07,16.0,1795.0,362.0,1642.0,340.0,25363.000000000004,86300.0,INLAND
-117.93,34.06,37.0,1505.0,262.0,798.0,259.0,54635.0,202100.0,<1H OCEAN
-120.91,37.74,19.0,1690.0,327.0,855.0,296.0,32500.0,176700.0,INLAND
-121.04,37.65,8.0,1959.0,379.0,995.0,365.0,33567.0,129100.0,INLAND
-118.08,33.99,38.0,1683.0,328.0,1369.0,339.0,36196.0,170700.0,<1H OCEAN
-115.56,32.8,25.0,1311.0,375.0,1193.0,351.0,21979.000000000004,63900.0,INLAND
-122.48,38.51,49.0,1977.0,393.0,741.0,339.0,31312.000000000004,247600.0,INLAND
-118.22,33.9,30.0,1007.0,260.0,1112.0,238.0,17262.0,115600.0,<1H OCEAN
-118.1,34.17,44.0,4505.0,894.0,2296.0,899.0,34811.0,300500.0,INLAND
-117.24,33.23,13.0,3756.0,648.0,1767.0,614.0,40776.0,196000.0,<1H OCEAN
-117.28,34.13,44.0,2469.0,568.0,1363.0,517.0,18396.0,77100.0,INLAND
-121.79,38.67,17.0,2875.0,810.0,1876.0,749.0,19510.0,152500.0,INLAND
-122.33,40.48,26.0,695.0,126.0,319.0,124.0,32788.0,101600.0,INLAND
-118.14,33.9,39.0,1379.0,282.0,883.0,291.0,33375.0,180100.0,<1H OCEAN
-118.33,33.96,42.0,2084.0,517.0,1062.0,451.0,20057.0,198200.0,<1H OCEAN
-121.09,37.61,42.0,1787.0,296.0,921.0,287.0,38864.0,171400.0,INLAND
-118.35,33.84,22.0,13133.0,3680.0,7180.0,3522.0,35414.0,354700.0,<1H OCEAN
-121.38,38.6,36.0,1249.0,159.0,362.0,143.0,68469.0,446400.0,INLAND
-118.0,35.05,21.0,1739.0,425.0,945.0,362.0,34015.0,86500.0,INLAND
-119.7,34.41,52.0,1526.0,458.0,1633.0,449.0,22069.0,226500.0,NEAR OCEAN
-118.21,34.21,41.0,1676.0,263.0,757.0,255.0,47734.0,450800.0,<1H OCEAN
-118.33,35.64,15.0,2966.0,669.0,1007.0,465.0,15667.0,72500.0,INLAND
-118.12,34.06,25.0,1137.0,293.0,800.0,281.0,24286.0,233300.0,<1H OCEAN
-118.04,33.98,28.0,1617.0,507.0,1158.0,486.0,19688.0,165600.0,<1H OCEAN
-118.18,33.87,38.0,2664.0,626.0,1627.0,604.0,37527.0,161900.0,<1H OCEAN
-121.66,37.11,19.0,3785.0,611.0,2198.0,610.0,51514.0,436700.0,<1H OCEAN
-121.02,37.6,33.0,1009.0,238.0,1027.0,246.0,25993.0,68000.0,INLAND
-118.54,34.23,29.0,1753.0,342.0,1318.0,333.0,41250.0,241400.0,<1H OCEAN
-118.16,33.92,44.0,1368.0,277.0,899.0,271.0,35938.0,161300.0,<1H OCEAN
-122.04,37.99,38.0,2675.0,541.0,1378.0,480.0,38897.0,139900.0,NEAR BAY
-117.87,33.84,25.0,1928.0,414.0,961.0,385.0,40724.0,231400.0,<1H OCEAN
-119.08,36.09,25.0,1880.0,339.0,1003.0,315.0,27298.0,103400.0,INLAND
-116.49,33.8,13.0,8789.0,1875.0,1274.0,688.0,37396.0,148900.0,INLAND
-122.65,38.4,21.0,1059.0,150.0,400.0,154.0,68586.0,343100.0,<1H OCEAN
-121.86,37.36,31.0,1602.0,358.0,1179.0,354.0,44896.0,156800.0,<1H OCEAN
-119.44,36.61,17.0,1531.0,280.0,775.0,246.0,39073.0,91600.0,INLAND
-116.84,33.02,11.0,1227.0,202.0,645.0,198.0,56674.0,209800.0,<1H OCEAN
-122.25,37.79,51.0,175.0,43.0,228.0,55.0,21000.0,75000.0,NEAR BAY
-118.38,34.09,28.0,4001.0,1352.0,1799.0,1220.0,25783.999999999996,272900.0,<1H OCEAN
-118.31,34.03,46.0,2173.0,510.0,1343.0,476.0,20250.0,135500.0,<1H OCEAN
-123.07,39.12,24.0,1098.0,193.0,353.0,145.0,38333.0,92600.0,<1H OCEAN
-117.13,34.17,17.0,1181.0,271.0,248.0,114.0,55762.0,150000.0,INLAND
-121.32,38.64,19.0,8501.0,1558.0,3576.0,1467.0,36523.0,158500.0,INLAND
-117.28,34.12,47.0,2456.0,611.0,1653.0,512.0,13973.0,66100.0,INLAND
-118.3,33.9,29.0,2617.0,668.0,1868.0,647.0,36000.0,208800.0,<1H OCEAN
-122.68,38.36,8.0,7520.0,1336.0,3833.0,1287.0,43278.0,184100.0,<1H OCEAN
-122.28,37.86,52.0,1659.0,367.0,788.0,346.0,28214.0,164300.0,NEAR BAY
-118.17,33.87,49.0,1937.0,445.0,1339.0,440.0,30318.999999999996,162800.0,<1H OCEAN
-117.7,33.47,21.0,1857.0,399.0,881.0,380.0,38403.0,350000.0,<1H OCEAN
-120.81,39.02,30.0,806.0,189.0,326.0,146.0,28155.0,101000.0,INLAND
-117.04,32.65,8.0,8806.0,1401.0,3159.0,1059.0,42154.99999999999,247800.0,NEAR OCEAN
-117.09,32.79,36.0,1936.0,345.0,861.0,343.0,38333.0,170000.0,NEAR OCEAN
-115.52,33.13,18.0,1109.0,283.0,1006.0,253.0,21629.999999999996,53400.0,INLAND
-117.27,33.04,27.0,1839.0,392.0,1302.0,404.0,35500.0,214600.0,NEAR OCEAN
-121.0,37.71,52.0,102.0,23.0,35.0,33.0,22500.0,175000.0,INLAND
-119.75,36.75,50.0,1515.0,294.0,852.0,297.0,19955.0,54200.0,INLAND
-118.08,33.78,34.0,2287.0,347.0,1051.0,346.0,55767.0,372000.0,<1H OCEAN
-122.19,37.76,26.0,1293.0,297.0,984.0,303.0,19479.0,85800.0,NEAR BAY
-122.5,37.75,44.0,1739.0,343.0,872.0,330.0,29632.0,286300.0,NEAR OCEAN
-116.69,33.5,13.0,1187.0,255.0,442.0,179.0,19107.0,155700.0,INLAND
-118.31,34.02,41.0,1046.0,216.0,727.0,201.0,16667.0,116900.0,<1H OCEAN
-118.05,36.64,34.0,2090.0,478.0,896.0,426.0,20357.0,74200.0,INLAND
-117.34,34.07,46.0,1851.0,425.0,1100.0,377.0,20461.0,90500.0,INLAND
-122.16,37.74,44.0,1097.0,239.0,609.0,215.0,20227.0,103100.0,NEAR BAY
-118.28,34.09,52.0,1739.0,464.0,938.0,482.0,24429.0,228800.0,<1H OCEAN
-122.09,37.38,34.0,1959.0,342.0,849.0,357.0,62884.0,414700.0,NEAR BAY
-121.95,37.3,21.0,4193.0,1068.0,2487.0,1011.0,37188.0,293000.0,<1H OCEAN
-118.02,33.95,36.0,1632.0,295.0,797.0,283.0,42291.99999999999,179500.0,<1H OCEAN
-118.95,35.37,37.0,1475.0,327.0,946.0,295.0,16728.0,55400.0,INLAND
-119.03,35.38,52.0,1695.0,290.0,540.0,260.0,27312.0,147100.0,INLAND
-122.15,37.35,23.0,3814.0,485.0,1344.0,464.0,129792.0,500001.0,NEAR BAY
-122.25,37.81,46.0,3232.0,835.0,1373.0,747.0,32250.0,218800.0,NEAR BAY
-121.27,37.96,41.0,461.0,101.0,382.0,79.0,12750.0,54000.0,INLAND
-116.75,32.85,17.0,4863.0,845.0,2266.0,769.0,42321.0,217400.0,<1H OCEAN
-118.23,34.21,38.0,1399.0,390.0,859.0,386.0,34148.0,234800.0,<1H OCEAN
-122.28,37.8,52.0,96.0,31.0,191.0,34.0,7500.0,162500.0,NEAR BAY
-122.08,37.38,36.0,857.0,156.0,448.0,168.0,50086.00000000001,366700.0,NEAR BAY
-120.25,38.55,15.0,4403.0,891.0,1103.0,433.0,30125.0,111700.0,INLAND
-122.33,37.94,47.0,1882.0,361.0,797.0,342.0,35848.0,140800.0,NEAR BAY
-122.43,37.74,52.0,2637.0,539.0,1159.0,497.0,38846.0,333100.0,NEAR BAY
-117.32,34.41,13.0,2032.0,348.0,1038.0,344.0,42891.0,120100.0,INLAND
-118.36,33.81,34.0,2211.0,502.0,1113.0,488.0,47026.0,356800.0,<1H OCEAN
-120.95,37.66,16.0,4478.0,647.0,1990.0,672.0,51473.00000000001,188400.0,INLAND
-117.24,32.74,45.0,1718.0,293.0,757.0,329.0,40500.0,284900.0,NEAR OCEAN
-121.42,37.74,35.0,796.0,132.0,313.0,152.0,31500.0,153200.0,INLAND
-118.08,33.86,26.0,778.0,173.0,539.0,186.0,32679.0,236500.0,<1H OCEAN
-118.44,34.21,20.0,5756.0,1477.0,4031.0,1369.0,32448.0,221200.0,<1H OCEAN
-122.34,37.46,21.0,1799.0,293.0,576.0,277.0,74390.0,500001.0,NEAR OCEAN
-118.55,34.26,21.0,4018.0,536.0,1508.0,529.0,82030.0,445400.0,<1H OCEAN
-119.19,34.21,34.0,3413.0,693.0,2223.0,651.0,38239.0,208200.0,NEAR OCEAN
-118.02,34.04,28.0,6175.0,1449.0,5041.0,1408.0,28821.0,158100.0,<1H OCEAN
-118.51,34.11,29.0,9013.0,1117.0,2919.0,1061.0,139470.0,500001.0,<1H OCEAN
-122.43,40.47,16.0,3552.0,704.0,1801.0,658.0,21496.0,97700.0,INLAND
-118.37,34.21,36.0,2080.0,455.0,1939.0,484.0,42875.0,176600.0,<1H OCEAN
-117.84,33.77,14.0,4412.0,952.0,1656.0,874.0,43292.0,206500.0,<1H OCEAN
-121.6,36.81,18.0,1575.0,230.0,751.0,219.0,52203.0,286500.0,<1H OCEAN
-118.4,33.99,39.0,1613.0,380.0,1113.0,356.0,28250.0,276700.0,<1H OCEAN
-118.26,34.01,47.0,1269.0,323.0,1628.0,325.0,15088.999999999998,115800.0,<1H OCEAN
-122.17,37.73,46.0,2163.0,470.0,925.0,435.0,32500.0,177500.0,NEAR BAY
-117.86,33.79,42.0,1024.0,191.0,483.0,187.0,41050.00000000001,194500.0,<1H OCEAN
-122.03,37.53,18.0,1746.0,437.0,1268.0,404.0,32559.999999999996,183300.0,NEAR BAY
-118.39,33.82,30.0,3433.0,918.0,1526.0,828.0,45817.0,500001.0,NEAR OCEAN
-122.62,37.85,30.0,833.0,164.0,358.0,143.0,68198.0,493800.0,NEAR OCEAN
-122.27,37.87,35.0,3218.0,1108.0,1675.0,1000.0,17464.0,216700.0,NEAR BAY
-122.51,38.06,24.0,9493.0,1935.0,5162.0,1880.0,30742.0,118800.0,NEAR BAY
-121.86,37.34,40.0,2277.0,508.0,1718.0,434.0,30089.0,185200.0,<1H OCEAN
-118.25,34.13,22.0,2340.0,773.0,2226.0,754.0,25417.0,217500.0,<1H OCEAN
-117.08,32.62,28.0,2468.0,506.0,1353.0,522.0,30771.0,158600.0,NEAR OCEAN
-122.29,37.87,50.0,1829.0,536.0,1129.0,516.0,26684.0,185600.0,NEAR BAY
-121.31,37.96,52.0,1938.0,332.0,788.0,320.0,36094.0,118400.0,INLAND
-117.83,33.88,18.0,2112.0,340.0,1048.0,315.0,69308.0,231700.0,<1H OCEAN
-121.49,38.54,37.0,1655.0,393.0,841.0,355.0,16932.0,78400.0,INLAND
-121.83,37.3,16.0,5684.0,1386.0,4203.0,1318.0,31964.0,185800.0,<1H OCEAN
-117.25,32.8,26.0,2442.0,659.0,1134.0,624.0,33274.0,295500.0,NEAR OCEAN
-121.52,39.49,30.0,1217.0,238.0,677.0,233.0,26563.0,63600.0,INLAND
-118.27,33.79,36.0,2218.0,561.0,1789.0,527.0,31613.000000000004,182300.0,<1H OCEAN
-118.02,33.9,34.0,2678.0,511.0,1540.0,497.0,44954.0,202900.0,<1H OCEAN
-117.08,32.76,20.0,2547.0,785.0,1199.0,643.0,17743.0,140300.0,NEAR OCEAN
-117.27,34.17,16.0,30.0,3.0,49.0,8.0,46250.0,250000.0,INLAND
-119.45,36.59,41.0,1749.0,342.0,1171.0,314.0,16875.0,66100.0,INLAND
-119.78,36.8,34.0,2200.0,493.0,1243.0,431.0,18514.0,66500.0,INLAND
-122.09,37.07,33.0,3581.0,734.0,1780.0,663.0,43429.0,214300.0,NEAR OCEAN
-122.0,37.58,6.0,4405.0,717.0,2071.0,688.0,58151.0,295600.0,<1H OCEAN
-121.7,37.93,19.0,2005.0,405.0,972.0,403.0,22216.0,156700.0,INLAND
-118.21,33.83,38.0,793.0,193.0,601.0,187.0,28837.0,176100.0,NEAR OCEAN
-122.53,38.01,27.0,3121.0,531.0,1318.0,489.0,54781.00000000001,310900.0,NEAR BAY
-118.0,33.88,28.0,1624.0,289.0,755.0,280.0,47083.00000000001,268100.0,<1H OCEAN
-122.44,37.72,52.0,1775.0,347.0,1102.0,367.0,43125.0,267200.0,NEAR BAY
-122.3,37.88,46.0,1647.0,376.0,854.0,355.0,29000.0,144800.0,NEAR BAY
